500
86 4
-833 777 383
-874 525 339
-390 -329 577
-772 -787 135
-69 223 733
467 811 68
513 632 804
-312 -852 992
-752 -253 129
77 -582 159
-502 -301 606
-704 920 210
-464 629 192
-381 -614 644
62 -494 493
-625 419 144
-695 -775 711
-117 585 451
582 -754 397
-199 -874 939
-51 218 895
-272 812 140
-408 -831 680
-802 663 179
470 -843 593
-381 193 617
-598 882 928
816 -69 720
206 903 217
-989 -999 698
807 -173 292
42 -702 342
-972 -709 636
803 -902 576
-889 466 274
903 -168
493 -254
875 -851
750 -150
-743 -508
-29 654
915 -256

94 3
570 -858 647
400 731 931
-545 813 575
52 -916 334
-46 799 531
732 609 694
99 -718 855
-32 911 407
936 439 626
431 -441 790
-273 -381 607
-683 -154 427
-79 609 152
732 438 643
561 -452 555
-862 428 882
248 465 492
-91 -875 62
838 9 714
-395 -605 311
-281 495 286
-646 661 743
917 -601 96
-360 51 825
358 203 644
196 752 54
528 -724 607
255 -185 732
-916 151 254
-969 566 840
303 815 580
-106 892 759
296 -854 234
221 -611 320
-429 746 385
-16 736 467
-668 505 606
-361 252 624
268 -621 941
114 -213 284
-514 504 879
7 -852 363
-176 194 517
-649 597 995
-309 -697 330
-112 306 776
-623 116 689
933 491 254
961 -623 225
998 68 861
-319 405 943
-555 775 63
-584 -714 263
-182 991 562
253 501 966
264 -269 524
678 417 1
-235 -486 587
-325 -599 416
717 786 209
-419 316 228
-226 -590 495
41 -519 663
616 -141 949
763 1000 49
-531 -775 147
572 82 852
246 27 640
932 817 113
951 117 699
186 -727 766
-636 182 340
503 7 215
316 -758 155
-772 -489 800
-347 -510 117
-125 -784 892
-956 780 146
-900 876 947
-486 641 787
748 -543 520
880 924 859
-162 356 630
37 96 553
-425 675 48
484 149 20
726 -963 926
191 -240 401
503 699 230
-278 875 798
-145 -718 462
-240 -936 857
811 -133 692
649 -391 550
-212 -614
-356 -300
78 54

30 8
754 813 94
928 -555 658
49 -13 240
-86 -816 133
-480 -425 656
130 583 738
744 -638 995
327 414 993
-98 860 326
562 -384 646
-5 -994 30
-143 -843 869
939 -893 330
330 653 549
-997 -976 553
-873 -891 199
-821 64 826
-79 -693 222
17 -78 465
-410 383 524
-926 -427 259
745 334 821
-373 -121 72
-157 516 258
182 16 575
621 -327 576
-106 98 325
378 465 477
-520 935 550
-390 -988 965
965 -634
537 -133
-709 802
-905 871
321 -809
-517 324
934 -285
182 -51

88 6
730 500 251
-889 -400 155
-220 -823 983
-366 497 28
111 594 342
803 199 200
373 -612 42
-895 -227 200
925 -822 145
-323 466 11
-471 -352 814
634 -425 784
411 -784 198
72 609 206
773 -392 704
332 845 876
-989 -583 307
-532 -79 672
243 -417 98
729 539 985
382 -447 110
718 213 781
-945 815 121
-29 -949 69
-907 226 871
-667 45 835
103 -56 543
-792 -719 433
586 -424 385
272 426 634
-57 -47 199
368 -102 653
521 537 942
843 -270 59
-201 435 467
719 -646 695
758 858 57
-279 479 843
-229 -243 733
-339 792 594
-692 212 702
-253 710 948
-706 808 54
-422 432 632
727 -3 392
-185 671 993
259 642 794
-361 412 75
-809 795 7
-443 -711 385
753 -240 10
-680 -138 458
138 -854 605
-661 -737 518
689 741 744
-644 -106 740
-531 -890 386
-423 -301 43
527 -584 115
855 -725 354
919 716 945
-777 381 959
993 635 104
-450 -431 544
698 -861 524
43 344 210
336 -610 320
-343 -809 966
-594 -256 809
976 721 393
137 923 373
751 -494 33
915 -98 355
-392 -570 904
-953 931 317
51 362 939
-356 -429 630
554 -321 793
-231 989 616
-60 -136 699
-133 -921 979
848 451 106
722 568 775
665 -125 900
-699 -328 4
-673 -110 503
250 958 384
931 -947 176
891 736
912 -718
-846 376
87 849
221 932
-539 966

77 1
-777 -71 681
362 -623 853
-975 -379 629
311 536 622
614 -701 870
-218 456 729
111 493 414
-701 691 164
307 -748 670
-551 907 755
396 405 213
-176 -416 46
-302 632 297
-408 511 894
-60 0 948
752 773 389
599 958 436
-603 689 451
-178 975 411
615 -149 705
-596 -312 261
-989 -175 162
132 874 408
-824 -805 925
630 247 271
545 356 510
-812 579 787
-31 188 166
-798 492 948
-789 -706 954
-258 -132 569
-613 -161 12
-322 209 579
-109 -959 821
-573 688 978
199 -528 834
542 -593 506
-506 957 303
-594 -442 3
-453 993 841
982 545 947
-846 701 127
-566 906 259
-637 -35 360
982 687 878
-51 -893 69
-441 -706 866
586 -930 870
45 909 142
344 -968 830
594 437 286
912 -270 188
-699 922 184
-486 -309 105
-823 839 601
126 -519 20
352 589 545
545 957 147
624 -760 324
141 -372 75
614 -622 487
411 541 341
731 42 831
-290 371 672
611 -532 198
795 334 946
-832 -325 129
-565 670 192
-247 -278 44
991 875 348
480 -559 789
35 261 213
-10 -284 161
101 603 40
554 970 255
395 -426 183
570 -936 702
-315 702

62 2
-904 205 461
243 -155 761
741 55 30
234 -388 597
-768 294 467
445 772 467
514 -408 984
923 -99 926
459 -187 342
-167 976 394
-257 -882 517
-657 953 908
61 -315 263
438 568 561
145 -49 529
707 -579 417
-37 -102 620
992 396 892
-956 265 199
-908 -708 812
-798 20 739
109 999 211
-462 -23 829
29 -978 993
74 -139 342
-599 356 471
-168 -446 109
-656 908 545
-480 376 873
-728 -768 189
-512 338 955
828 192 149
27 -185 590
736 823 876
498 906 541
371 802 85
365 -448 808
968 819 850
972 67 630
62 933 495
-797 653 99
57 214 47
-807 991 577
-729 138 328
-832 -730 517
71 -320 787
-475 -485 26
697 -813 925
-629 -660 111
276 -285 326
55 -825 582
191 -705 181
1 299 36
-854 924 614
-655 664 149
-113 -306 755
892 -460 34
699 660 139
-646 -29 849
74 -429 419
-758 973 972
-961 908 576
819 -770
225 -886

70 9
930 -657 584
353 -50 119
-114 796 990
-705 453 401
-167 -444 938
991 -520 813
3 -612 581
-161 -831 612
-246 834 602
-172 -196 142
997 -425 844
-191 922 816
364 767 843
-485 650 851
506 732 552
-803 974 325
741 -919 895
-822 -938 850
-880 963 565
-261 -554 4
-732 58 539
481 957 389
-524 -765 854
-131 487 767
579 366 719
-554 234 344
-188 663 657
547 112 228
-29 -567 360
-57 -817 531
301 -372 307
291 202 11
-278 -543 465
515 583 513
-553 -968 575
426 -479 402
-498 252 328
829 208 188
564 495 228
666 970 650
-595 -640 75
-426 -67 716
-959 544 541
-583 -394 487
637 -548 922
-483 177 973
540 -385 114
890 -949 433
-747 -929 513
-546 719 839
44 -249 212
-860 394 281
183 -548 538
-179 486 115
-186 150 862
101 20 517
237 -945 935
838 -430 848
516 -260 144
-615 -978 702
-25 808 878
587 853 524
-567 -999 161
67 652 161
-450 681 661
-384 125 471
-776 -101 889
-16 658 149
-934 -41 821
574 -202 185
251 953
287 -932
334 252
-521 306
-622 171
551 205
152 -521
-20 922
906 -212

86 6
961 154 579
890 -906 480
725 -883 677
941 -247 454
-786 749 160
346 790 91
723 -555 967
428 86 228
755 -101 794
268 -651 150
887 416 501
261 19 341
699 199 288
260 -954 586
664 806 472
-529 18 905
-680 567 253
528 292 647
270 279 298
-854 -613 810
-197 -906 383
-355 542 743
36 300 722
-642 -265 436
-389 -832 22
-862 -972 445
-300 48 287
729 853 305
-955 943 328
-304 214 146
52 -974 121
-899 846 396
586 958 380
-100 981 387
-474 417 794
-21 -662 698
-385 -303 338
-815 -406 140
628 -772 729
-904 877 365
-633 311 152
974 -965 771
483 -420 982
131 -333 855
323 -938 507
16 -60 127
934 -809 603
840 -96 526
-270 297 287
-75 698 27
539 91 331
301 172 441
-68 464 140
6 -13 817
842 -964 691
-834 307 264
160 -931 514
967 -645 338
-576 -61 95
-865 563 374
-313 14 985
-523 984 584
-940 828 906
-315 -11 510
648 740 975
788 -379 990
809 -253 153
-502 -106 997
-509 -424 137
-805 372 515
-54 -317 593
99 -408 311
-879 284 835
-410 -443 106
443 -764 474
-536 153 41
-735 925 739
334 476 426
659 8 706
408 -675 218
54 -517 120
528 -409 549
-177 697 94
-451 -146 938
309 -230 823
544 261 676
233 938
-839 -117
857 422
-285 497
584 -400
539 66

96 5
30 777 711
832 691 417
-68 -421 844
21 249 384
-692 274 376
847 902 747
133 -897 554
-92 -822 216
-996 276 821
-845 -748 368
460 228 263
45 271 357
-446 -902 897
-986 271 111
306 415 790
883 -708 976
355 735 684
615 847 276
-233 -902 196
970 251 556
-582 -199 275
233 849 622
-573 -261 74
-554 631 890
717 232 868
-508 -799 308
357 -570 469
56 174 842
981 498 396
382 655 315
-928 -151 765
525 -770 811
-301 900 53
-834 -906 82
78 -581 841
58 -66 309
455 -561 963
-122 -432 580
132 -534 984
-288 5 17
899 -827 885
484 734 633
476 407 846
336 -705 732
660 247 370
-915 -467 649
-54 918 886
-221 275 141
89 -507 704
-466 -230 427
-610 559 484
-127 -23 999
277 -983 262
791 -802 371
799 19 36
-93 272 32
-57 -793 17
-755 493 418
528 -619 958
768 981 677
978 637 60
579 193 272
99 718 401
-87 295 113
494 876 299
701 44 166
532 -397 464
538 -384 57
166 104 883
-950 723 749
-376 -337 58
-91 -74 25
-429 858 848
485 479 835
-356 240 795
788 535 982
-450 584 921
224 501 422
834 168 983
-317 -566 228
876 133 324
-668 -98 926
-18 377 464
559 -423 178
-822 -638 607
-912 761 823
647 -140 8
600 -556 607
241 -679 205
500 885 405
959 472 728
631 -567 157
-661 298 57
658 -189 373
-899 411 449
-925 -648 856
588 108
4 -215
-639 140
-614 47
991 -994

6 6
-140 762 962
599 666 241
-834 587 778
-657 -583 311
-151 -561 362
914 49 511
-825 795
-164 196
-734 -166
122 583
-772 586
133 482

61 4
963 815 722
-879 519 966
-393 -331 466
919 692 780
-920 -767 808
619 181 14
327 -849 1
-134 470 518
350 639 905
-729 -682 905
-469 133 206
5 704 414
-248 936 34
889 -995 542
675 -42 25
864 137 366
-978 360 903
988 -441 413
-429 494 219
839 955 212
341 -75 6
-4 -562 824
-839 424 114
-497 -222 488
-812 -229 728
-376 592 229
-747 -394 525
-611 633 116
682 -802 140
714 853 897
-464 -873 641
-196 533 649
180 547 998
-580 838 816
92 -755 931
704 -291 629
962 -509 380
624 802 916
-61 -607 198
499 280 514
-831 -570 214
-286 -718 775
900 -516 238
-172 -818 954
604 -96 479
-362 -412 226
991 -388 226
-753 771 706
532 -573 422
-863 605 582
-647 136 953
-731 565 498
-89 -471 76
653 208 703
-669 -855 191
-766 991 162
-571 -588 87
278 133 42
-323 -561 987
-660 333 175
6 -949 240
-253 -853
-188 271
340 -85
535 552

65 7
331 334 930
-602 -610 515
56 -426 653
-589 -128 941
-911 -558 347
908 53 590
-239 -231 170
-197 -731 967
-680 578 157
434 79 36
-603 699 450
-43 179 109
779 943 276
412 -545 558
239 971 863
-520 -632 884
-864 907 656
-310 505 899
227 -896 352
-269 -338 205
342 53 819
-810 7 602
247 464 997
385 49 894
773 -10 573
-270 883 912
7 -629 217
-319 -411 285
-662 -79 407
376 -374 394
44 360 732
586 -576 948
740 450 688
690 306 852
-142 -923 212
-860 -712 755
742 117 645
320 559 901
-229 885 901
-7 -158 851
-399 383 978
-416 -528 37
956 378 978
609 -304 697
4 -191 363
-207 776 835
-101 -965 754
100 973 422
43 -864 287
-56 612 297
155 104 530
-175 -161 924
330 681 389
604 -863 995
-515 17 274
998 608 651
204 -279 748
-59 -817 679
-164 860 724
240 -862 356
-939 -861 510
-121 -50 966
507 -387 932
-502 903 947
-631 -542 248
822 -869
77 758
889 -909
-6 -383
-184 174
662 173
-966 288

42 8
396 163 23
-268 -702 14
83 570 603
-403 913 132
-159 193 506
-547 415 989
-371 -490 809
159 462 297
-792 426 992
533 -162 390
-537 -162 739
883 178 661
-470 363 808
-929 583 898
690 500 223
-401 415 653
737 512 771
-205 -637 184
-597 -424 16
438 762 941
-133 -288 647
-274 120 437
-796 -101 80
-658 -803 305
-554 -965 889
655 197 163
92 457 856
-984 961 406
622 873 359
248 -544 704
-238 873 942
450 -78 145
-407 167 242
-186 -281 919
620 -388 379
-443 -525 398
124 -183 152
950 988 688
526 -474 328
830 778 846
879 464 510
829 -573 410
-178 -635
604 -668
-849 -543
-844 110
-179 107
269 -639
700 -235
-617 -259

85 4
-467 -843 167
741 15 563
518 -156 825
-811 883 358
676 -704 93
900 853 706
-608 -176 608
132 676 84
-3 -652 426
-714 985 974
-709 -735 238
451 -190 399
-305 -32 52
968 -40 303
468 -595 460
-717 -503 83
920 52 922
438 -804 181
149 128 795
626 495 598
-730 729 345
248 -227 536
657 542 106
-461 120 672
-22 661 436
721 121 71
-256 750 869
-943 671 437
-864 -96 216
910 -117 767
450 -965 779
344 457 201
-942 800 538
-399 832 685
631 593 289
135 619 138
147 518 312
81 252 70
-731 -855 905
958 -284 98
-192 -36 506
391 -60 43
154 -726 662
-632 940 741
-375 356 373
-882 702 653
553 805 986
-162 675 56
-266 725 954
222 -661 761
378 789 679
-479 -610 114
-916 -756 757
-514 382 735
833 -8 954
-279 756 459
375 -234 48
-851 -3 221
-472 421 687
6 -433 974
-597 894 348
901 -964 564
-736 -396 971
682 -331 273
-436 -801 384
372 -495 605
-758 11 915
-855 -898 332
996 -209 17
-96 218 780
-516 67 685
-185 71 342
-470 541 462
-99 -124 145
-249 79 426
-75 -596 814
72 -943 482
-412 557 89
509 -3 87
-209 509 285
-691 23 821
491 -654 66
662 580 459
-771 543 556
362 -976 634
-811 -69
562 219
-126 -293
-532 -598

88 8
-466 -812 850
314 955 35
263 -761 963
-614 -345 886
-142 348 449
-804 179 351
-278 393 707
295 -595 44
971 757 633
-961 593 272
-33 599 492
215 -856 33
549 -396 846
-598 -18 929
427 66 726
523 108 997
-956 -266 478
-77 330 632
-371 -741 135
-354 -443 469
-444 -375 133
-190 -60 48
49 -153 340
945 -764 364
390 -610 695
-357 -259 323
-853 186 625
-116 -502 525
833 305 231
-143 688 974
-746 328 992
86 -278 538
-534 -590 943
574 823 509
624 927 639
493 -968 251
378 -10 751
-936 -795 447
-422 -343 827
217 882 820
515 -306 802
742 915 462
424 -298 293
-606 48 39
38 657 36
-264 82 162
507 831 824
-998 228 860
-548 -835 363
286 -876 106
991 941 20
221 -744 602
775 -800 114
903 -1 953
-755 720 408
-436 55 758
621 -628 501
2 56 295
-538 964 665
513 802 334
-407 -896 718
59 656 187
49 582 591
-316 -263 570
278 524 806
739 -939 266
90 -275 993
-924 330 489
288 -156 25
-469 32 457
-383 -275 186
-952 -813 603
305 701 191
865 382 230
-253 318 923
893 -425 349
461 29 21
-495 693 333
-624 -671 424
962 40 33
595 564 267
64 174 844
625 -677 573
294 265 213
392 -496 463
-262 993 154
941 -14 577
-37 -44 903
89 486
41 21
138 869
-160 621
-884 -725
952 523
661 -523
-237 325

36 6
703 353 304
-752 880 619
-546 -197 588
918 -175 28
-381 686 323
313 -599 509
914 -30 854
-543 -496 283
697 193 904
-95 -148 720
-62 621 863
478 -450 386
139 -997 733
-671 -773 630
-138 532 541
656 262 453
566 -153 677
621 -206 969
-798 -632 784
567 324 413
-736 -319 198
-284 724 706
-62 87 563
535 -713 805
-580 619 937
-136 488 42
806 -536 764
-658 127 190
997 -959 474
-827 -584 698
322 346 832
-917 -345 146
-644 -107 324
246 -643 804
-467 174 358
-973 280 255
-217 829
-984 571
689 324
827 -19
-610 -378
-142 173

46 6
470 686 998
-850 -479 515
321 55 318
269 861 229
-125 636 562
-27 317 8
-206 -399 894
-133 809 580
-164 -967 109
-850 792 628
-486 525 380
158 -761 128
843 884 107
94 -943 530
-64 -296 871
587 56 779
-187 -287 252
-941 783 611
-772 -438 320
-605 674 29
-916 -68 732
-823 -373 193
-416 250 466
399 -140 570
341 354 243
176 -224 830
75 -202 859
960 -815 160
77 100 514
-189 -152 511
165 -745 291
875 -529 122
341 -835 326
349 27 149
-54 -119 565
-231 -717 135
79 -582 745
380 -977 552
-420 -576 92
-12 -476 384
155 208 23
240 -49 445
-848 79 480
756 -749 443
315 657 628
549 -558 231
-405 -597
462 658
-293 317
936 -672
964 -668
-527 914

57 1
-253 -772 956
-788 86 949
-106 305 265
487 -667 828
-774 911 978
-858 675 894
167 -634 630
74 -993 969
163 906 863
486 -129 100
508 294 902
773 19 360
140 -91 500
-941 65 909
82 -844 729
272 589 753
646 906 277
-790 -146 218
-555 -167 934
596 987 526
-549 -412 90
833 623 303
-537 365 398
-442 176 957
-90 124 87
718 406 55
482 -938 228
872 988 876
-393 -341 259
-146 -812 583
115 -140 36
-782 -398 882
-614 305 287
-662 866 362
892 678 269
343 718 189
-565 -517 362
860 -302 271
-899 -131 192
-980 -630 32
-32 538 564
-264 -166 86
-410 -137 662
347 -155 33
-981 -232 123
270 -299 954
597 687 336
878 520 449
-29 158 307
709 -290 624
-32 -200 208
735 654 434
246 664 296
506 -15 178
152 577 135
-845 469 816
21 465 554
510 535

69 7
667 726 444
-162 -331 380
-893 457 389
566 404 505
-194 719 238
-698 -73 89
190 92 933
332 68 26
786 -106 363
-424 848 471
-799 -380 976
974 -445 321
770 -458 540
-567 712 912
-98 -115 414
-183 -972 422
-45 327 259
743 -155 637
-640 -254 574
957 822 762
427 -206 160
-443 -724 560
335 -799 580
553 -949 265
85 -808 181
-306 -356 806
124 901 576
-434 -664 18
-263 86 429
109 372 220
-785 -856 590
844 162 487
625 529 130
-754 -461 897
-827 -867 90
875 657 555
-514 419 791
-612 918 727
111 -658 455
799 -987 381
-350 -824 854
207 472 15
-851 -768 338
-236 -993 580
896 -737 955
536 -630 989
817 184 255
-806 835 237
-186 648 741
883 -502 449
840 -191 78
-219 865 302
163 894 988
-654 985 486
299 485 458
75 -54 554
859 122 808
-423 845 970
-421 -260 990
659 343 780
464 604 864
434 -595 396
514 317 532
-97 -483 495
67 94 269
-473 -189 699
414 711 106
-690 -619 883
817 -113 105
-274 932
-927 -320
-44 -632
-680 815
1000 34
465 510
-675 -108

2 3
402 995 71
605 -99 209
-24 913
-477 718
-604 -817

12 5
-42 -538 86
-421 120 586
-888 -152 936
476 -105 915
-647 73 311
611 98 709
457 891 570
700 -757 686
978 -199 552
23 -462 311
699 936 829
705 -535 971
731 -337
61 -910
-928 400
146 -770
-174 -586

16 2
-116 450 804
-289 -952 862
949 481 844
-583 -10 873
-246 427 188
594 881 248
698 -867 399
-211 -503 522
179 -771 140
-611 463 822
-192 177 8
-827 -264 633
-534 362 932
551 -755 31
470 751 64
292 -957 598
380 -584
-414 -192

73 4
895 312 196
169 -322 889
246 809 170
-984 632 35
-649 221 364
48 -226 398
-536 -430 250
565 -372 562
190 -311 545
-725 -714 221
289 827 771
-692 -419 767
-313 835 368
-153 -219 747
-768 813 590
-81 540 990
-331 -457 505
-493 -427 28
-594 497 683
-627 306 365
362 445 115
562 -54 136
-901 236 359
689 -99 358
-652 -983 135
249 732 893
323 -656 399
-743 298 968
-99 -230 453
-660 -983 544
-874 390 233
-961 870 603
-634 424 439
-885 899 725
-666 -945 827
844 -100 552
296 -851 467
-142 -197 8
-71 545 465
305 -43 893
-383 -116 834
-411 960 325
931 -873 493
-72 -465 36
-290 775 374
-79 559 45
-505 -216 868
592 932 677
82 595 553
-969 -976 668
-541 -878 923
943 17 280
379 -769 817
780 562 159
-211 -777 565
168 -953 460
900 586 76
419 -261 317
37 748 692
-572 -470 515
115 219 875
115 -330 909
-63 -469 748
21 923 951
-935 -989 779
605 -990 62
-361 -762 893
238 284 985
-520 -315 965
-466 125 635
34 -365 236
-10 -361 978
957 -290 329
170 563
505 -915
783 918
-476 612

14 4
-585 172 81
-402 9 540
66 772 448
-354 -618 749
-256 636 933
499 587 186
-807 81 98
104 150 851
240 -702 361
493 905 244
955 169 498
-791 -730 334
384 -914 235
929 -228 614
587 41
612 521
-671 358
-306 936

36 3
437 -408 771
330 221 697
633 -638 477
-620 -453 222
-843 -844 880
181 -521 837
206 803 529
654 -721 960
-847 -497 325
-292 -334 916
-285 240 819
-955 -746 69
-155 361 228
-86 940 287
-494 227 276
-721 -671 33
-94 -115 120
-784 -91 593
-121 709 289
754 -161 533
-629 20 259
964 -268 964
-894 128 724
354 970 33
50 -306 476
494 -383 970
766 153 809
-988 -473 837
-920 -203 942
-439 -939 775
279 -367 816
-106 703 719
-343 -40 550
332 -763 82
671 -352 5
-864 194 172
-721 -679
-121 -85
405 -118

80 4
336 -652 625
-430 165 212
-497 -409 250
-181 390 39
540 -11 249
-652 773 476
-589 38 924
-783 692 369
59 815 391
473 -140 792
814 342 724
-764 -209 292
846 -532 607
607 -799 884
-898 -980 365
-768 934 874
-609 -203 187
254 357 826
-212 285 355
-890 -296 589
935 725 31
-863 621 271
622 239 114
232 -1 407
121 286 476
-660 -404 637
-608 -121 386
198 802 663
63 -273 299
35 -940 354
264 -394 715
-670 593 986
-198 -981 806
-484 -981 825
688 169 344
724 -399 96
-816 -242 276
-966 946 587
23 -395 508
275 -497 690
-41 535 990
109 -54 467
-600 756 453
-359 360 195
119 -235 83
-686 24 156
307 -920 61
970 -306 63
-156 -488 380
987 688 660
833 402 60
713 -930 838
929 -387 260
340 -665 176
394 -282 991
-498 535 804
-679 -131 30
-645 -856 748
-949 550 906
736 237 646
303 -982 663
-478 48 320
59 -15 917
-236 259 768
-450 -128 589
844 686 426
756 -17 839
568 -706 290
195 -132 837
632 -805 676
-121 323 329
-602 -98 95
-66 803 587
278 -432 864
15 -667 919
751 -561 512
1 -454 707
444 30 767
-993 305 196
347 -315 914
8 -59
-518 -980
-753 -308
-177 -519

7 1
734 81 493
-89 571 592
545 573 855
-85 681 674
-727 807 793
158 -692 434
651 324 90
-105 492

29 7
900 519 961
-557 151 417
305 539 113
-753 -500 232
860 -826 840
-909 -339 647
-472 599 762
265 129 361
-356 912 144
804 -500 109
-630 -17 609
-902 -954 121
914 990 169
-181 -737 620
361 -592 111
-633 -285 893
-245 -439 727
-786 -262 788
-113 -962 29
475 -46 695
628 -425 811
280 -195 331
-525 -478 734
-110 339 326
-712 238 559
-702 314 514
178 341 551
-184 663 847
-646 -166 874
410 268
641 -209
-264 676
-121 334
-518 214
-639 -53
516 958

24 6
-204 792 566
887 979 858
-465 640 756
